uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title,country
4a6a10a0-db8a-0133-d376-0a81e8b09a82,57 years old,male,yES,40_65,FR,urban,low,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",It is impossible to finance,data modeling specialist,France
a3f89510-dab8-0133-9ee5-0a81e8b09a82,1993,Male,NO,14_25,FR,city,high,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,It is against the principle of linking merit and reward,data modeling specialist,France
66b51fc0-dbc1-0133-da16-0a81e8b09a82,1988,FeMale,nO,26_39,FR,city,medium,yes,2173ff3afd8d28192f7cf119af201940,I know something about it,I would probably vote for it,‰Û_ do more volunteering work,It creates more equality of opportunity | It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,data modeling specialist,France
2507eaa0-dbcd-0133-a3bf-0a81e8b09a82,42 years old,female,yES,40_65,GB,rural,medium,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would probably vote for it,None of the above,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It increases dependence on the state | Only the people who need it most should get something from the state,data modeling specialist,Great Britain
87b643b0-daf4-0133-2d76-0a81e8b09a82,44 years old,Male,NO,40_65,GB,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote against it,‰Û_ stop working,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,data modeling specialist,Great Britain
36c13df0-dd4a-0133-3fde-0a81e8b09a82,1987,Fem,YES,26_39,GB,urban,low,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote for it,None of the above,It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It might encourage people to stop working,data modeling specialist,Great Britain
2c8ae950-dcfe-0133-4386-0a81e8b09a82,40 years old,male,YES,40_65,GB,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would vote for it,‰Û_ look for a different job,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | It increases dependence on the state,data modeling specialist,Great Britain
7cfab650-dcb1-0133-914e-0a81e8b09a82,37 years old,male,YES,26_39,GB,city,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces anxiety about financing basic needs,It increases dependence on the state,data modeling specialist,Great Britain
c1d84a70-dac8-0133-6f67-0a81e8b09a82,42 years old,Male,yES,40_65,GB,Non-Rural,,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would vote against it,None of the above,None of the above,None of the above,data modeling specialist,Great Britain
89a79950-dcc1-0133-55fc-0a81e8b09a82,45 years old,Male,NO,40_65,GB,urban,medium,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would vote against it,‰Û_ gain additional skills,None of the above,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working,data modeling specialist,Great Britain
c3f31830-d8cc-0133-6270-0a81e8b09a82,33 years old,female,NO,26_39,GB,rural,high,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,data modeling specialist,Great Britain
deca1200-dd3f-0133-2160-0a81e8b09a82,1990,female,YES,26_39,GB,rural,medium,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,data modeling specialist,Great Britain
6d33a380-dbe3-0133-b425-0a81e8b09a82,1987,female,yES,26_39,GB,city,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote against it,‰Û_ stop working,None of the above,It might encourage people to stop working,data modeling specialist,Great Britain
c5d04db0-d9b3-0133-2df3-0a81e8b09a82,1989,FeMale,nO,26_39,GR,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance | Only the people who need it most should get something from the state,data modeling specialist,Greece
5f18b980-d9b3-0133-1b2d-0a81e8b09a82,41 years old,male,nO,40_65,GR,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote against it,‰Û_ look for a different job,None of the above,Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | It might encourage people to stop working,data modeling specialist,Greece
f990a000-d93d-0133-c0de-0a81e8b09a82,32 years old,Male,yES,26_39,GR,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,data modeling specialist,Greece
48c669d0-dcaf-0133-a7e8-0a81e8b09a82,40 years old,Male,yES,40_65,HR,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote for it,‰Û_ gain additional skills,"It increases solidarity, because it is funded by everyone",It increases dependence on the state,data modeling specialist,Croatia
08737670-da5c-0133-0e27-0a81e8b09a82,33 years old,male,yES,26_39,HU,rural,medium,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,data modeling specialist,Hungary
7cd99480-db42-0133-6bc9-0a81e8b09a82,35 years old,female,NO,26_39,HU,rural,medium,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward | It might encourage people to stop working | It is impossible to finance,data modeling specialist,Hungary
98b81590-d8c8-0133-9ff5-0a81e8b09a82,1991,male,NO,14_25,IT,urban,medium,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would vote for it,‰Û_ do more volunteering work,None of the above,None of the above,data modeling specialist,Italy
574456c0-dea5-0133-4464-0a81e8b09a82,50 years old,FeMale,YES,40_65,IT,city,medium,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,It is impossible to finance,data modeling specialist,Italy
cf6c2a20-d944-0133-54c0-0a81e8b09a82,43 years old,male,YES,40_65,IT,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",It is impossible to finance,data modeling specialist,Italy
53958750-dc0f-0133-af42-0a81e8b09a82,40 years old,FeMale,YES,40_65,IT,urban,medium,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote against it,‰Û_ spend more time with my family,None of the above,It might encourage people to stop working,data modeling specialist,Italy
06b5c330-d9a0-0133-9eb1-0a81e8b09a82,47 years old,male,yES,40_65,IT,city,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote against it,‰Û_ do more volunteering work,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit,data modeling specialist,Italy
e5ea08e0-d96a-0133-7dba-0a81e8b09a82,43 years old,male,NO,40_65,IT,urban,medium,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote against it,None of the above,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,data modeling specialist,Italy
35b587c0-dec2-0133-fd71-0a81e8b09a82,49 years old,FeMale,YES,40_65,IT,urban,no,yes,2173ff3afd8d28192f7cf119af201940,I know something about it,I would not vote,None of the above,None of the above,None of the above,data modeling specialist,Italy
c4cc1660-da48-0133-3cea-0a81e8b09a82,41 years old,male,yES,40_65,IT,Non-Rural,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote against it,‰Û_ stop working,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,data modeling specialist,Italy
de376610-d965-0133-f76e-0a81e8b09a82,41 years old,Fem,nO,40_65,IT,rural,medium,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote against it,None of the above,None of the above,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state,data modeling specialist,Italy
34e43610-da1a-0133-abfe-0a81e8b09a82,39 years old,male,YES,26_39,IT,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote against it,‰Û_ do more volunteering work,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state,data modeling specialist,Italy
410f36a0-d8d2-0133-5c2c-0a81e8b09a82,1999,male,nO,14_25,IT,Non-Rural,low,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would probably vote for it,None of the above,None of the above,None of the above,data modeling specialist,Italy
add759b0-da6a-0133-0c5c-0a81e8b09a82,58 years old,male,YES,40_65,IT,Non-Rural,low,yes,2173ff3afd8d28192f7cf119af201940,I know something about it,I would vote for it,‰Û_ spend more time with my family,It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state,data modeling specialist,Italy
a7bcf1d0-d9a3-0133-741d-0a81e8b09a82,39 years old,male,NO,26_39,IT,urban,medium,yes,2173ff3afd8d28192f7cf119af201940,I know something about it,I would not vote,A basic income would not affect my work choices,None of the above,It is impossible to finance,data modeling specialist,Italy
3b875370-d946-0133-1500-0a81e8b09a82,45 years old,female,yES,40_65,NL,city,high,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would vote for it,‰Û_ look for a different job,"It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",It might encourage people to stop working,data modeling specialist,Netherlands
86523d20-dcd9-0133-18e8-0a81e8b09a82,32 years old,female,yES,26_39,NL,city,medium,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote against it,‰Û_ stop working,None of the above,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,data modeling specialist,Netherlands
ab28abf0-da80-0133-35a5-0a81e8b09a82,40 years old,female,yES,40_65,PL,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward,data modeling specialist,Poland
7c660ef0-def4-0133-a290-0a81e8b09a82,32 years old,FeMale,YES,26_39,PL,urban,medium,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs,It is impossible to finance,data modeling specialist,Poland
c0cd2f40-da47-0133-1535-0a81e8b09a82,1989,male,NO,26_39,PL,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,data modeling specialist,Poland
a9150040-da2e-0133-85ec-0a81e8b09a82,1986,female,yES,26_39,PL,city,high,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote for it,‰Û_ stop working,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit,data modeling specialist,Poland
fdcb31e0-de3e-0133-6f53-0a81e8b09a82,43 years old,male,nO,40_65,PL,urban,no,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would not vote,‰Û_ work less,None of the above,None of the above,data modeling specialist,Poland
61b68e20-db27-0133-c1a7-0a81e8b09a82,42 years old,FeMale,yES,40_65,PT,city,no,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote for it,‰Û_ look for a different job,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It creates more equality of opportunity,It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state,data modeling specialist,Portugal
43352760-d8c9-0133-a1ce-0a81e8b09a82,1995,male,nO,14_25,RO,Country,high,yes,2173ff3afd8d28192f7cf119af201940,I know something about it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It might encourage people to stop working,data modeling specialist,Romania
ba7fea30-d94b-0133-8b1a-0a81e8b09a82,36 years old,Male,nO,26_39,RO,urban,high,yes,2173ff3afd8d28192f7cf119af201940,I understand it fully,I would vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state,data modeling specialist,Romania
189c9580-db43-0133-87bf-0a81e8b09a82,43 years old,female,YES,40_65,SE,Country,medium,yes,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working | It increases dependence on the state | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,data modeling specialist,Sweden
b5e405c0-daf1-0133-433e-0a81e8b09a82,40 years old,male,nO,40_65,BG,Non-Rural,medium,yes,f5bc91b67dc30ad204158092116c4ed2,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,clinical data manager,Bulgaria
57cd3be0-da50-0133-c69e-0a81e8b09a82,1988,Male,yES,26_39,DE,rural,medium,yes,f5bc91b67dc30ad204158092116c4ed2,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,clinical data manager,Germany
1be77310-d90a-0133-d368-0a81e8b09a82,1989,male,yES,26_39,DK,rural,no,yes,f5bc91b67dc30ad204158092116c4ed2,I have never heard of it,I would vote against it,‰Û_ work less,None of the above,It increases dependence on the state | Only the people who need it most should get something from the state | It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,clinical data manager,Denmark
e259ff90-da36-0133-7a06-0a81e8b09a82,59 years old,male,NO,40_65,ES,city,high,yes,f5bc91b67dc30ad204158092116c4ed2,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,clinical data manager,Spain
b94d5e70-da51-0133-f092-0a81e8b09a82,46 years old,Male,YES,40_65,ES,urban,high,yes,f5bc91b67dc30ad204158092116c4ed2,I understand it fully,I would probably vote against it,‰Û_ work less,It reduces anxiety about financing basic needs,It might encourage people to stop working,clinical data manager,Spain
abf897e0-dd19-0133-921d-0a81e8b09a82,57 years old,FeMale,nO,40_65,FR,Non-Rural,high,yes,f5bc91b67dc30ad204158092116c4ed2,I know something about it,I would vote for it,‰Û_ look for a different job,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility",It might encourage people to stop working | It is impossible to finance | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,clinical data manager,France
262a4dc0-da6f-0133-e77c-0a81e8b09a82,1987,male,YES,26_39,FR,urban,low,yes,f5bc91b67dc30ad204158092116c4ed2,I know something about it,I would vote for it,‰Û_ spend more time with my family,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,clinical data manager,France
738f13f0-dd43-0133-2afd-0a81e8b09a82,31 years old,male,yES,26_39,GB,urban,high,yes,f5bc91b67dc30ad204158092116c4ed2,I know something about it,I would vote for it,‰Û_ work less,It encourages financial independence and self-responsibility,It increases dependence on the state,clinical data manager,Great Britain
e6070d00-db67-0133-3cb6-0a81e8b09a82,40 years old,male,yES,40_65,LV,urban,medium,yes,f5bc91b67dc30ad204158092116c4ed2,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,clinical data manager,Latvia
47ee43e0-da8c-0133-5aa0-0a81e8b09a82,49 years old,male,NO,40_65,NL,Country,,yes,f5bc91b67dc30ad204158092116c4ed2,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,None of the above,clinical data manager,Netherlands
a7b4d910-dcbf-0133-4b74-0a81e8b09a82,49 years old,male,yES,40_65,PT,urban,low,yes,f5bc91b67dc30ad204158092116c4ed2,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It is impossible to finance,clinical data manager,Portugal
6c8ccdd0-dcb8-0133-eecc-0a81e8b09a82,33 years old,Male,nO,26_39,RO,city,high,yes,f5bc91b67dc30ad204158092116c4ed2,I understand it fully,I would vote against it,‰Û_ do more volunteering work,None of the above,It is impossible to finance | It increases dependence on the state,clinical data manager,Romania
f57a9b40-dcb8-0133-9e3d-0a81e8b09a82,1988,male,NO,26_39,RO,urban,high,yes,f5bc91b67dc30ad204158092116c4ed2,I understand it fully,I would vote for it,A basic income would not affect my work choices,None of the above,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,clinical data manager,Romania
ea1a63a0-da2a-0133-419b-0a81e8b09a82,1992,female,nO,14_25,BG,urban,high,yes,433df1b945d32f17d9e61cf60a9bd06e,I have never heard of it,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,data abstractor,Bulgaria
16924940-da1c-0133-eeec-0a81e8b09a82,1989,Male,nO,26_39,DE,rural,medium,yes,433df1b945d32f17d9e61cf60a9bd06e,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering,It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,data abstractor,Germany
34597280-d8e1-0133-b2b1-0a81e8b09a82,46 years old,female,yES,40_65,DE,Non-Rural,low,yes,433df1b945d32f17d9e61cf60a9bd06e,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,data abstractor,Germany
6c2298d0-da25-0133-65e0-0a81e8b09a82,32 years old,FeMale,yES,26_39,GB,urban,high,yes,433df1b945d32f17d9e61cf60a9bd06e,I know something about it,I would not vote,None of the above,None of the above,Only the people who need it most should get something from the state | It might encourage people to stop working,data abstractor,Great Britain
1d4a9e40-d9c2-0133-2c80-0a81e8b09a82,1997,male,NO,14_25,GR,city,medium,yes,433df1b945d32f17d9e61cf60a9bd06e,I know something about it,I would probably vote against it,‰Û_ work less,It creates more equality of opportunity,It is impossible to finance,data abstractor,Greece
d93ecff0-dad1-0133-48b5-0a81e8b09a82,54 years old,Fem,YES,40_65,GR,Non-Rural,high,yes,433df1b945d32f17d9e61cf60a9bd06e,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity,None of the above,data abstractor,Greece
91c9d860-d96f-0133-8ecb-0a81e8b09a82,42 years old,Male,NO,40_65,RO,rural,medium,yes,433df1b945d32f17d9e61cf60a9bd06e,I know something about it,I would probably vote for it,None of the above,It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit,data abstractor,Romania
f5651c20-d8cd-0133-65b7-0a81e8b09a82,41 years old,male,yES,40_65,BG,urban,medium,yes,1295a187473fd2f53427769fc7a4c02e,I understand it fully,I would probably vote for it,‰Û_ do more volunteering work,It reduces bureaucracy and administrative expenses | It creates more equality of opportunity,It might encourage people to stop working | Only the people who need it most should get something from the state,clinical data management associate director,Bulgaria
e47e8400-d96e-0133-0782-0a81e8b09a82,47 years old,male,yES,40_65,DE,countryside,medium,yes,1295a187473fd2f53427769fc7a4c02e,I have never heard of it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,clinical data management associate director,Germany
b58bea40-da58-0133-cdc7-0a81e8b09a82,1989,male,NO,26_39,DE,urban,medium,yes,1295a187473fd2f53427769fc7a4c02e,I know something about it,I would probably vote against it,None of the above,It creates more equality of opportunity | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,clinical data management associate director,Germany
9c631be0-dbb6-0133-4c86-0a81e8b09a82,52 years old,male,nO,40_65,DE,urban,medium,yes,1295a187473fd2f53427769fc7a4c02e,I have heard just a little about it,I would not vote,‰Û_ spend more time with my family,None of the above,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,clinical data management associate director,Germany
1b08cc30-dcb3-0133-7aa6-0a81e8b09a82,45 years old,male,yES,40_65,FR,rural,high,yes,1295a187473fd2f53427769fc7a4c02e,I understand it fully,I would probably vote for it,‰Û_ work as a freelancer,It encourages financial independence and self-responsibility,It might encourage people to stop working | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,clinical data management associate director,France
bfd76090-dcba-0133-11a9-0a81e8b09a82,1987,female,nO,26_39,FR,Non-Rural,high,yes,1295a187473fd2f53427769fc7a4c02e,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,None of the above,It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,clinical data management associate director,France
ff8f4330-d991-0133-6183-0a81e8b09a82,51 years old,female,NO,40_65,GB,urban,high,yes,1295a187473fd2f53427769fc7a4c02e,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",It is impossible to finance,clinical data management associate director,Great Britain
7a5984c0-db09-0133-cbb0-0a81e8b09a82,40 years old,Male,YES,40_65,HR,Non-Rural,high,yes,1295a187473fd2f53427769fc7a4c02e,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It creates more equality of opportunity",It might encourage people to stop working | It is impossible to finance,clinical data management associate director,Croatia
93517300-d97a-0133-5891-0a81e8b09a82,52 years old,male,nO,40_65,IT,urban,medium,yes,1295a187473fd2f53427769fc7a4c02e,I understand it fully,I would probably vote for it,‰Û_ gain additional skills,It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,clinical data management associate director,Italy
f9ee17e0-da01-0133-f73a-0a81e8b09a82,36 years old,male,YES,26_39,LT,urban,high,yes,1295a187473fd2f53427769fc7a4c02e,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It creates more equality of opportunity",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,clinical data management associate director,Lithuania
4948eb00-da97-0133-3df1-0a81e8b09a82,1990,FeMale,NO,26_39,PL,rural,high,yes,1295a187473fd2f53427769fc7a4c02e,I understand it fully,I would vote for it,‰Û_ work less,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,clinical data management associate director,Poland
cb56a080-d965-0133-f726-0a81e8b09a82,1986,male,yES,26_39,PT,city,low,yes,1295a187473fd2f53427769fc7a4c02e,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,clinical data management associate director,Portugal
5f46d700-d99a-0133-1bb9-0a81e8b09a82,35 years old,male,yES,26_39,BG,Non-Rural,high,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | It increases dependence on the state,data reduction technician,Bulgaria
07ba8a00-db5c-0133-ec13-0a81e8b09a82,1987,Male,nO,26_39,DE,city,medium,yes,004431b0c1ce29ff6145307fa23f3f98,I know something about it,I would not vote,‰Û_ spend more time with my family,None of the above,None of the above,data reduction technician,Germany
d6cacbf0-dad8-0133-3860-0a81e8b09a82,58 years old,Male,yES,40_65,DE,rural,high,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,"It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",It is against the principle of linking merit and reward | It increases dependence on the state,data reduction technician,Germany
24a73eb0-da67-0133-adc6-0a81e8b09a82,55 years old,female,nO,40_65,ES,urban,medium,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It encourages financial independence and self-responsibility,It is impossible to finance,data reduction technician,Spain
5d9258b0-d9b1-0133-0176-0a81e8b09a82,38 years old,female,yES,26_39,ES,Non-Rural,high,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would vote against it,‰Û_ work less,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state,data reduction technician,Spain
de2a06b0-d96f-0133-9035-0a81e8b09a82,33 years old,FeMale,YES,26_39,ES,Non-Rural,medium,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would vote for it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity",It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,data reduction technician,Spain
ff22bb90-da4a-0133-2373-0a81e8b09a82,41 years old,FeMale,yES,40_65,ES,city,high,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would vote for it,‰Û_ spend more time with my family,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,data reduction technician,Spain
8331a770-d9a0-0133-a113-0a81e8b09a82,54 years old,female,yES,40_65,FI,city,medium,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,None of the above,data reduction technician,Finland
ca411170-d976-0133-0897-0a81e8b09a82,39 years old,male,yES,26_39,FI,urban,high,yes,004431b0c1ce29ff6145307fa23f3f98,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity,It increases dependence on the state,data reduction technician,Finland
