uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title
543f00a0-db10-0133-101d-0a81e8b09a82,42 years old,male,NO,40_65,FR,city,high,yes,ced804d972b03cca6d523ec8925a7943,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,oracle database administrator oracle dba
0362ba50-d996-0133-703e-0a81e8b09a82,45 years old,male,YES,40_65,FR,Non-Rural,medium,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity,It is impossible to finance,oracle database administrator oracle dba
cbd26e60-da65-0133-a4ea-0a81e8b09a82,32 years old,male,NO,26_39,FR,urban,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote for it,‰Û_ work less,"It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",None of the above,oracle database administrator oracle dba
5081ad80-d9ad-0133-89f0-0a81e8b09a82,53 years old,FeMale,nO,40_65,FR,city,medium,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would probably vote for it,‰Û_ work as a freelancer,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,oracle database administrator oracle dba
8e724210-da4a-0133-2259-0a81e8b09a82,1997,Fem,nO,juvenile,FR,urban,medium,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote against it,‰Û_ stop working,It creates more equality of opportunity | It reduces anxiety about financing basic needs,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state,oracle database administrator oracle dba
f08f3160-da75-0133-3438-0a81e8b09a82,36 years old,FeMale,yES,26_39,FR,Non-Rural,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote against it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,oracle database administrator oracle dba
b73721c0-d912-0133-cb03-0a81e8b09a82,55 years old,male,YES,40_65,GB,rural,medium,yes,ced804d972b03cca6d523ec8925a7943,I have heard just a little about it,I would probably vote against it,None of the above,None of the above,None of the above,oracle database administrator oracle dba
71c9a980-dce2-0133-cf84-0a81e8b09a82,1988,female,nO,26_39,GB,urban,high,yes,ced804d972b03cca6d523ec8925a7943,I have never heard of it,I would vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It might encourage people to stop working,oracle database administrator oracle dba
5f1005b0-dcc1-0133-54e1-0a81e8b09a82,53 years old,male,NO,40_65,GB,urban,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,‰Û_ look for a different job,It reduces bureaucracy and administrative expenses,It might encourage people to stop working | It increases dependence on the state,oracle database administrator oracle dba
2e2cea40-da68-0133-b4f1-0a81e8b09a82,1988,Male,NO,26_39,GB,urban,low,yes,ced804d972b03cca6d523ec8925a7943,I have heard just a little about it,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity,It might encourage people to stop working,oracle database administrator oracle dba
6bc5e510-d964-0133-4500-0a81e8b09a82,55 years old,male,NO,40_65,GB,urban,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,oracle database administrator oracle dba
27dc4070-d9ba-0133-de04-0a81e8b09a82,1996,male,NO,14_25,GB,urban,high,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would probably vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs,It increases dependence on the state,oracle database administrator oracle dba
3869d550-da78-0133-7e78-0a81e8b09a82,1986,FeMale,yES,26_39,GB,Non-Rural,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It might encourage people to stop working,oracle database administrator oracle dba
ee0c29c0-d8cf-0133-5521-0a81e8b09a82,40 years old,Male,NO,40_65,GB,urban,low,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would vote against it,‰Û_ do more volunteering work,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It might encourage people to stop working | It increases dependence on the state,oracle database administrator oracle dba
f4cdbfc0-dbce-0133-e423-0a81e8b09a82,45 years old,male,nO,40_65,GB,urban,medium,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would probably vote for it,None of the above,It reduces anxiety about financing basic needs | It creates more equality of opportunity,None of the above,oracle database administrator oracle dba
8080d020-d9fc-0133-0d58-0a81e8b09a82,49 years old,female,yES,40_65,GR,urban,low,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote for it,‰Û_ look for a different job,None of the above,It is impossible to finance,oracle database administrator oracle dba
f44dd3d0-dd6e-0133-febc-0a81e8b09a82,41 years old,female,YES,40_65,GR,urban,high,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,None of the above,oracle database administrator oracle dba
c2310c70-d963-0133-4315-0a81e8b09a82,47 years old,male,YES,40_65,HU,urban,medium,yes,ced804d972b03cca6d523ec8925a7943,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity | It increases appreciation for household work and volunteering",It might encourage people to stop working | Only the people who need it most should get something from the state,oracle database administrator oracle dba
f73efcb0-d961-0133-cf91-0a81e8b09a82,1987,male,yES,26_39,IE,urban,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,oracle database administrator oracle dba
1c0ecf90-d991-0133-5e32-0a81e8b09a82,42 years old,Male,YES,40_65,IT,urban,medium,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,Only the people who need it most should get something from the state,oracle database administrator oracle dba
56c755a0-db98-0133-4ad2-0a81e8b09a82,34 years old,FeMale,yES,26_39,IT,countryside,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit,oracle database administrator oracle dba
aba275d0-d937-0133-ba8e-0a81e8b09a82,1994,female,NO,14_25,IT,urban,medium,yes,ced804d972b03cca6d523ec8925a7943,I have heard just a little about it,I would vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It is impossible to finance,oracle database administrator oracle dba
f89e1390-da51-0133-f230-0a81e8b09a82,41 years old,male,nO,40_65,IT,countryside,medium,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,Only the people who need it most should get something from the state,oracle database administrator oracle dba
a70c4d80-d8ec-0133-aeb1-0a81e8b09a82,1992,Male,NO,14_25,LT,urban,,yes,ced804d972b03cca6d523ec8925a7943,I have never heard of it,I would not vote,None of the above,It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward,oracle database administrator oracle dba
768b4020-dae5-0133-3b1c-0a81e8b09a82,43 years old,male,nO,40_65,NL,rural,medium,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity,Only the people who need it most should get something from the state,oracle database administrator oracle dba
223a9260-da36-0133-f6b0-0a81e8b09a82,1989,male,yES,26_39,NL,Country,,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote for it,‰Û_ work less,It encourages financial independence and self-responsibility,It is impossible to finance,oracle database administrator oracle dba
94a480a0-da6f-0133-ea03-0a81e8b09a82,58 years old,female,YES,40_65,NL,rural,medium,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,oracle database administrator oracle dba
234bf720-d8e7-0133-be15-0a81e8b09a82,1990,male,nO,26_39,PL,rural,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity,It might encourage people to stop working,oracle database administrator oracle dba
77523660-dae8-0133-458a-0a81e8b09a82,40 years old,Male,yES,40_65,PL,urban,medium,yes,ced804d972b03cca6d523ec8925a7943,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,oracle database administrator oracle dba
2249e330-dd8d-0133-0155-0a81e8b09a82,47 years old,FeMale,YES,40_65,PL,Non-Rural,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is impossible to finance | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,oracle database administrator oracle dba
7688cc00-d9a6-0133-565d-0a81e8b09a82,1986,Male,NO,26_39,PL,urban,medium,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,oracle database administrator oracle dba
971f4200-d9b1-0133-0275-0a81e8b09a82,1991,male,yES,14_25,PL,city,high,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would vote against it,‰Û_ work less,None of the above,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It might encourage people to stop working | It is impossible to finance,oracle database administrator oracle dba
acbcc2a0-dbb1-0133-247b-0a81e8b09a82,56 years old,Male,yES,40_65,PL,city,,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would probably vote against it,‰Û_ stop working,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,oracle database administrator oracle dba
819fcb40-daf7-0133-81a2-0a81e8b09a82,1990,FeMale,YES,26_39,PL,urban,high,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would vote for it,‰Û_ spend more time with my family,"It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit,oracle database administrator oracle dba
74dc4570-dce2-0133-cf91-0a81e8b09a82,45 years old,FeMale,nO,40_65,PT,Non-Rural,,yes,ced804d972b03cca6d523ec8925a7943,I know something about it,I would probably vote for it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | Only the people who need it most should get something from the state,oracle database administrator oracle dba
52091e80-dcb4-0133-808c-0a81e8b09a82,39 years old,Male,yES,26_39,RO,Non-Rural,medium,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It might encourage people to stop working,oracle database administrator oracle dba
ffa43fc0-dcb3-0133-7eea-0a81e8b09a82,34 years old,male,yES,26_39,RO,city,high,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,‰Û_ do more volunteering work,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,It might encourage people to stop working,oracle database administrator oracle dba
232e26e0-d985-0133-3290-0a81e8b09a82,35 years old,male,yES,26_39,SE,urban,medium,yes,ced804d972b03cca6d523ec8925a7943,I understand it fully,I would probably vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,oracle database administrator oracle dba
4b9eb3e0-db19-0133-3d8e-0a81e8b09a82,56 years old,male,yES,40_65,BE,Non-Rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,It is impossible to finance,database management system specialist dbms specialist
3a976580-dd6b-0133-f082-0a81e8b09a82,1988,female,yES,26_39,BE,rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote against it,‰Û_ look for a different job,None of the above,None of the above,database management system specialist dbms specialist
ca3f1860-d9a2-0133-ada5-0a81e8b09a82,33 years old,Fem,NO,26_39,CZ,city,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I have never heard of it,I would probably vote against it,A basic income would not affect my work choices,None of the above,It increases dependence on the state,database management system specialist dbms specialist
98ec8bc0-da68-0133-66f1-0a81e8b09a82,42 years old,female,nO,40_65,DE,urban,low,yes,41b2978a2c07c5f477e60f26372d6c85,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,It is against the principle of linking merit and reward,database management system specialist dbms specialist
f0027320-de39-0133-57bb-0a81e8b09a82,1991,FeMale,NO,14_25,DE,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs | It creates more equality of opportunity,Only the people who need it most should get something from the state,database management system specialist dbms specialist
920e2050-db49-0133-50b8-0a81e8b09a82,35 years old,male,YES,26_39,DE,city,,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state | It might encourage people to stop working,database management system specialist dbms specialist
44121c70-da9c-0133-1f83-0a81e8b09a82,35 years old,Fem,NO,26_39,DE,urban,,yes,41b2978a2c07c5f477e60f26372d6c85,I have never heard of it,I would vote for it,‰Û_ spend more time with my family,It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It might encourage people to stop working,database management system specialist dbms specialist
a0bf5760-d9da-0133-924e-0a81e8b09a82,1990,Male,nO,26_39,DE,city,low,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote against it,‰Û_ gain additional skills,It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit,database management system specialist dbms specialist
2e17ace0-dc82-0133-e8d8-0a81e8b09a82,56 years old,Fem,YES,40_65,DE,urban,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit,database management system specialist dbms specialist
92bb6ba0-dbb6-0133-4c6c-0a81e8b09a82,46 years old,FeMale,NO,40_65,DE,Country,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote against it,‰Û_ look for a different job,None of the above,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It increases dependence on the state,database management system specialist dbms specialist
773be560-dadc-0133-6305-0a81e8b09a82,51 years old,male,yES,40_65,DE,countryside,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state | It is against the principle of linking merit and reward,database management system specialist dbms specialist
9ed2ea40-de29-0133-6785-0a81e8b09a82,56 years old,FeMale,yES,40_65,DE,rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit,database management system specialist dbms specialist
7301ade0-d960-0133-7bf9-0a81e8b09a82,1996,Male,NO,juvenile,DE,urban,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote for it,A basic income would not affect my work choices,None of the above,It increases dependence on the state,database management system specialist dbms specialist
a6b281b0-da40-0133-dd09-0a81e8b09a82,42 years old,Male,yES,40_65,DE,rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,database management system specialist dbms specialist
332d0050-dc8e-0133-4b12-0a81e8b09a82,48 years old,Male,YES,40_65,DE,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote against it,None of the above,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It is impossible to finance | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working,database management system specialist dbms specialist
cffed2a0-d9a0-0133-a292-0a81e8b09a82,57 years old,male,YES,40_65,DE,city,low,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,None of the above,database management system specialist dbms specialist
97a54fc0-da7d-0133-7999-0a81e8b09a82,39 years old,FeMale,NO,26_39,DE,Non-Rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I have heard just a little about it,I would probably vote against it,‰Û_ stop working,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance,database management system specialist dbms specialist
f74d8260-d91e-0133-2b5f-0a81e8b09a82,39 years old,female,yES,26_39,DE,urban,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,‰Û_ do more volunteering work,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It creates more equality of opportunity,It increases dependence on the state,database management system specialist dbms specialist
e707c600-dcb4-0133-83e7-0a81e8b09a82,40 years old,FeMale,YES,40_65,DK,countryside,,yes,41b2978a2c07c5f477e60f26372d6c85,I have never heard of it,I would probably vote for it,‰Û_ work as a freelancer,None of the above,None of the above,database management system specialist dbms specialist
753edd50-da50-0133-ad41-0a81e8b09a82,35 years old,FeMale,yES,26_39,DK,Non-Rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,database management system specialist dbms specialist
1681aa20-d962-0133-d013-0a81e8b09a82,35 years old,Male,nO,26_39,ES,Non-Rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I have never heard of it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state | It is impossible to finance,database management system specialist dbms specialist
79478820-dcdf-0133-c16b-0a81e8b09a82,58 years old,female,YES,40_65,ES,Country,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state,database management system specialist dbms specialist
46e71650-d9a7-0133-59f8-0a81e8b09a82,1988,Fem,NO,26_39,ES,countryside,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote for it,‰Û_ look for a different job,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,database management system specialist dbms specialist
01dfe910-d8fe-0133-befb-0a81e8b09a82,52 years old,male,yES,40_65,ES,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote against it,‰Û_ work less,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state,database management system specialist dbms specialist
40741a60-d9a5-0133-2076-0a81e8b09a82,42 years old,male,yES,40_65,ES,city,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",None of the above,database management system specialist dbms specialist
a52eabe0-d986-0133-3a11-0a81e8b09a82,38 years old,Male,YES,26_39,ES,Non-Rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,‰Û_ work as a freelancer,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses",None of the above,database management system specialist dbms specialist
6a5fecf0-d8ad-0133-6de7-0a81e8b09a82,39 years old,male,nO,26_39,ES,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance,database management system specialist dbms specialist
c183fd00-db64-0133-35af-0a81e8b09a82,40 years old,female,nO,40_65,ES,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,‰Û_ look for a different job,It creates more equality of opportunity | It encourages financial independence and self-responsibility,It might encourage people to stop working | Only the people who need it most should get something from the state,database management system specialist dbms specialist
49a188b0-da51-0133-be3e-0a81e8b09a82,47 years old,male,YES,40_65,ES,urban,low,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,database management system specialist dbms specialist
0c1992f0-da2e-0133-8375-0a81e8b09a82,53 years old,male,YES,40_65,ES,Non-Rural,low,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering,It increases dependence on the state,database management system specialist dbms specialist
fe314a40-d90c-0133-c120-0a81e8b09a82,1986,Male,NO,26_39,ES,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,‰Û_ look for a different job,It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit,database management system specialist dbms specialist
62dbab40-dbe1-0133-4c68-0a81e8b09a82,46 years old,female,YES,40_65,ES,rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility | It creates more equality of opportunity,It is impossible to finance,database management system specialist dbms specialist
daeae400-d969-0133-7a07-0a81e8b09a82,43 years old,male,yES,40_65,ES,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,A basic income would not affect my work choices,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",It is impossible to finance | It might encourage people to stop working | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,database management system specialist dbms specialist
6150e100-dcc6-0133-c2d9-0a81e8b09a82,46 years old,female,YES,40_65,FR,urban,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,database management system specialist dbms specialist
4ff284a0-da48-0133-3a45-0a81e8b09a82,47 years old,Male,YES,40_65,FR,rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote against it,‰Û_ gain additional skills,It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state,database management system specialist dbms specialist
937a2470-dae7-0133-423e-0a81e8b09a82,44 years old,Male,yES,40_65,FR,Non-Rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,‰Û_ do more volunteering work,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,None of the above,database management system specialist dbms specialist
b144d8f0-dab2-0133-95f0-0a81e8b09a82,54 years old,male,YES,40_65,FR,rural,low,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote against it,None of the above,None of the above,None of the above,database management system specialist dbms specialist
de08a070-deb8-0133-5d30-0a81e8b09a82,42 years old,female,yES,40_65,GB,rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",It might encourage people to stop working,database management system specialist dbms specialist
56be96a0-d8b0-0133-727a-0a81e8b09a82,54 years old,FeMale,YES,40_65,GB,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would not vote,‰Û_ work less,It reduces anxiety about financing basic needs,It might encourage people to stop working,database management system specialist dbms specialist
129a1910-dcda-0133-1ba3-0a81e8b09a82,47 years old,male,YES,40_65,GB,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,It is impossible to finance | Only the people who need it most should get something from the state,database management system specialist dbms specialist
d81d5e30-dc8e-0133-4d0a-0a81e8b09a82,38 years old,male,yES,26_39,GB,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,None of the above,database management system specialist dbms specialist
b55b39c0-d905-0133-cd2b-0a81e8b09a82,47 years old,Male,yES,40_65,GB,rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I have never heard of it,I would not vote,A basic income would not affect my work choices,None of the above,None of the above,database management system specialist dbms specialist
7f1a7e60-dc95-0133-a873-0a81e8b09a82,1989,female,NO,26_39,GB,rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It increases dependence on the state,database management system specialist dbms specialist
109a8f80-df20-0133-a82e-0a81e8b09a82,45 years old,FeMale,nO,40_65,GB,rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote for it,None of the above,It creates more equality of opportunity,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It might encourage people to stop working,database management system specialist dbms specialist
8c699d90-d8d6-0133-68c6-0a81e8b09a82,48 years old,male,YES,40_65,GB,rural,low,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote for it,‰Û_ spend more time with my family,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,database management system specialist dbms specialist
3ae68ed0-d997-0133-7541-0a81e8b09a82,49 years old,FeMale,NO,40_65,GR,city,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,database management system specialist dbms specialist
