country,normalized_job_title,rural,uuid
Italy,database analyst,City,2f4053e0-d95e-0133-7703-0a81e8b09a82
Netherlands,database analyst,Rural,f32af1c0-da9a-0133-1b9b-0a81e8b09a82
Poland,database analyst,City,ade23e30-dbb9-0133-5810-0a81e8b09a82
Poland,database analyst,City,616c2800-d98b-0133-a4ef-0a81e8b09a82
Romania,database analyst,City,5d887e70-dcb0-0133-a776-0a81e8b09a82
Romania,database analyst,City,a7a67330-dcb7-0133-7102-0a81e8b09a82
Romania,database analyst,City,18777510-d978-0133-0d49-0a81e8b09a82
Bulgaria,data center manager,City,d5464320-d8d2-0133-5e81-0a81e8b09a82
Germany,data center manager,Rural,86f60570-dd43-0133-2b30-0a81e8b09a82
Germany,data center manager,City,df381a50-de50-0133-1901-0a81e8b09a82
Great Britain,data center manager,City,4ddd1330-d8be-0133-0e2a-0a81e8b09a82
Bulgaria,data control assistant,City,3e282710-d8cf-0133-69a6-0a81e8b09a82
Czechia,data control assistant,City,55d86d10-d966-0133-f950-0a81e8b09a82
France,data control assistant,City,e317de30-da84-0133-dda3-0a81e8b09a82
Italy,data control assistant,City,a8cf2820-dc9b-0133-bf4d-0a81e8b09a82
Italy,data control assistant,City,7dd643f0-dbda-0133-81d4-0a81e8b09a82
Netherlands,data control assistant,City,0001afe0-da16-0133-9d54-0a81e8b09a82
Netherlands,data control assistant,Rural,283df180-d96f-0133-08d6-0a81e8b09a82
Poland,data control assistant,City,b66b9870-d99c-0133-b1fb-0a81e8b09a82
Bulgaria,database development project manager,City,ac6ce6b0-d993-0133-6999-0a81e8b09a82
Czechia,database development project manager,Rural,d6e839a0-da03-0133-0422-0a81e8b09a82
Germany,database development project manager,City,aa8bccd0-dcba-0133-113a-0a81e8b09a82
Spain,database development project manager,Rural,fb9f3a10-d973-0133-fc66-0a81e8b09a82
Spain,database development project manager,City,1661f5e0-dcb4-0133-7f58-0a81e8b09a82
Finland,database development project manager,City,760668e0-da1e-0133-f7b9-0a81e8b09a82
France,database development project manager,City,79ca4130-d9b4-0133-d2d0-0a81e8b09a82
Great Britain,database development project manager,Rural,5d63a2a0-dca7-0133-bb37-0a81e8b09a82
Italy,database development project manager,City,c6ee63f0-daa4-0133-9dc8-0a81e8b09a82
Italy,database development project manager,Rural,b5592e60-db29-0133-ca99-0a81e8b09a82
Sweden,database development project manager,City,4a5ea100-d955-0133-8956-0a81e8b09a82
Bulgaria,scada technician supervisory control and data acquisition technician,City,301dade0-da58-0133-905b-0a81e8b09a82
Czechia,scada technician supervisory control and data acquisition technician,City,3362f890-da0d-0133-2b4a-0a81e8b09a82
Germany,scada technician supervisory control and data acquisition technician,Rural,07d6b790-df1c-0133-3e2a-0a81e8b09a82
Spain,scada technician supervisory control and data acquisition technician,City,158c25a0-db8f-0133-dd63-0a81e8b09a82
Finland,scada technician supervisory control and data acquisition technician,City,50f92bc0-da19-0133-a937-0a81e8b09a82
France,scada technician supervisory control and data acquisition technician,Rural,2e835a10-d9b1-0133-006e-0a81e8b09a82
France,scada technician supervisory control and data acquisition technician,City,e3c438a0-da2b-0133-48d1-0a81e8b09a82
Great Britain,scada technician supervisory control and data acquisition technician,City,8f6f08f0-dba7-0133-4d9f-0a81e8b09a82
Greece,scada technician supervisory control and data acquisition technician,Rural,c441c220-da40-0133-dde0-0a81e8b09a82
Italy,scada technician supervisory control and data acquisition technician,City,2537c580-db0d-0133-d087-0a81e8b09a82
Italy,scada technician supervisory control and data acquisition technician,Rural,308f8530-d970-0133-9171-0a81e8b09a82
Netherlands,scada technician supervisory control and data acquisition technician,City,22945820-da10-0133-ff5e-0a81e8b09a82
Romania,scada technician supervisory control and data acquisition technician,City,d8bf5c70-dcb8-0133-9d7b-0a81e8b09a82
Bulgaria,survey data technician,City,830a4b90-d94a-0133-8930-0a81e8b09a82
Germany,survey data technician,Rural,b1afa8e0-db3a-0133-5050-0a81e8b09a82
Denmark,survey data technician,City,5f30b440-da20-0133-ff23-0a81e8b09a82
Denmark,survey data technician,Rural,e5694000-d9b0-0133-ff0c-0a81e8b09a82
Spain,survey data technician,City,74018ec0-d977-0133-0b22-0a81e8b09a82
France,survey data technician,Rural,f7984b50-daf9-0133-f7e8-0a81e8b09a82
Great Britain,survey data technician,City,a6525850-dd6d-0133-f9c4-0a81e8b09a82
Italy,survey data technician,City,61c06370-d980-0133-107a-0a81e8b09a82
Netherlands,survey data technician,City,b12d8a40-d99c-0133-b1e2-0a81e8b09a82
Poland,survey data technician,City,bdceb270-de56-0133-2915-0a81e8b09a82
Sweden,survey data technician,City,7cde1460-da21-0133-35ff-0a81e8b09a82
Bulgaria,engineer system electronic data processing engineer system edp,City,74cc4d00-d963-0133-427d-0a81e8b09a82
Bulgaria,engineer system electronic data processing engineer system edp,City,e6497150-da0f-0133-feb5-0a81e8b09a82
Bulgaria,engineer system electronic data processing engineer system edp,City,8407ff70-da31-0133-af53-0a81e8b09a82
Czechia,engineer system electronic data processing engineer system edp,City,c23585b0-d9b2-0133-0839-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,0dc1e740-d991-0133-5ded-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,f293f580-da22-0133-eb9b-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,1dc0f870-da47-0133-10bf-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,fcb537c0-da2d-0133-8340-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,ef8c4140-dacc-0133-7a4b-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,22f07130-dbcb-0133-c2e6-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,Rural,ac7d29f0-d984-0133-2fee-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,f2951750-da4f-0133-c38c-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,c3531b40-d8d9-0133-9465-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,e6480640-dba1-0133-292e-0a81e8b09a82
Germany,engineer system electronic data processing engineer system edp,City,d3bb51d0-da77-0133-7c2d-0a81e8b09a82
Spain,engineer system electronic data processing engineer system edp,City,f4fe9420-d99e-0133-997f-0a81e8b09a82
Spain,engineer system electronic data processing engineer system edp,City,1d47e0c0-da5c-0133-0eb8-0a81e8b09a82
Spain,engineer system electronic data processing engineer system edp,City,14694bb0-d979-0133-fa92-0a81e8b09a82
Spain,engineer system electronic data processing engineer system edp,City,e4fa2630-da38-0133-5375-0a81e8b09a82
Spain,engineer system electronic data processing engineer system edp,City,aacd6eb0-d986-0133-3a2f-0a81e8b09a82
France,engineer system electronic data processing engineer system edp,City,8b442500-dbc3-0133-e37b-0a81e8b09a82
France,engineer system electronic data processing engineer system edp,Rural,80fc92e0-da77-0133-7a40-0a81e8b09a82
France,engineer system electronic data processing engineer system edp,Rural,b7963020-dccf-0133-09b7-0a81e8b09a82
France,engineer system electronic data processing engineer system edp,City,2d08e5b0-db27-0133-c0a9-0a81e8b09a82
France,engineer system electronic data processing engineer system edp,City,8b5b8fa0-dade-0133-230f-0a81e8b09a82
France,engineer system electronic data processing engineer system edp,City,ef4e41a0-db4c-0133-8fa4-0a81e8b09a82
Great Britain,engineer system electronic data processing engineer system edp,City,03c07b00-dcde-0133-7f59-0a81e8b09a82
Great Britain,engineer system electronic data processing engineer system edp,Rural,f3c37a60-db2c-0133-d76a-0a81e8b09a82
Great Britain,engineer system electronic data processing engineer system edp,City,a140b3c0-dd5d-0133-dbfe-0a81e8b09a82
Great Britain,engineer system electronic data processing engineer system edp,City,919296b0-dbad-0133-4f6e-0a81e8b09a82
Great Britain,engineer system electronic data processing engineer system edp,Rural,d8a2ddf0-dc1e-0133-d9dc-0a81e8b09a82
Great Britain,engineer system electronic data processing engineer system edp,City,6f114d30-da49-0133-2a5a-0a81e8b09a82
Great Britain,engineer system electronic data processing engineer system edp,Rural,2c86c330-dea1-0133-405c-0a81e8b09a82
Great Britain,engineer system electronic data processing engineer system edp,City,662f2020-dbd1-0133-ef1c-0a81e8b09a82
Greece,engineer system electronic data processing engineer system edp,Rural,aefa1ab0-d967-0133-72ba-0a81e8b09a82
Greece,engineer system electronic data processing engineer system edp,City,b0970e40-d9a4-0133-1db4-0a81e8b09a82
Croatia,engineer system electronic data processing engineer system edp,City,80c5a230-d97a-0133-5833-0a81e8b09a82
Hungary,engineer system electronic data processing engineer system edp,City,209c38a0-dcb4-0133-7f88-0a81e8b09a82
Hungary,engineer system electronic data processing engineer system edp,City,24493ae0-da03-0133-0289-0a81e8b09a82
Italy,engineer system electronic data processing engineer system edp,City,8727d120-dbdf-0133-9a7e-0a81e8b09a82
Italy,engineer system electronic data processing engineer system edp,City,6611bc00-da7a-0133-8278-0a81e8b09a82
Italy,engineer system electronic data processing engineer system edp,City,7be868f0-d8c7-0133-9cb7-0a81e8b09a82
Italy,engineer system electronic data processing engineer system edp,City,7ac1d540-db2b-0133-d105-0a81e8b09a82
Italy,engineer system electronic data processing engineer system edp,City,385f21e0-da76-0133-37b5-0a81e8b09a82
Italy,engineer system electronic data processing engineer system edp,City,4c952650-d8d3-0133-5f63-0a81e8b09a82
Italy,engineer system electronic data processing engineer system edp,City,4b7b13d0-d9a6-0133-559d-0a81e8b09a82
Italy,engineer system electronic data processing engineer system edp,City,a742a410-da54-0133-3f33-0a81e8b09a82
Netherlands,engineer system electronic data processing engineer system edp,City,0a176930-da5b-0133-04d4-0a81e8b09a82
Netherlands,engineer system electronic data processing engineer system edp,City,e9972b30-d9c8-0133-0523-0a81e8b09a82
Netherlands,engineer system electronic data processing engineer system edp,City,c2f186f0-db0e-0133-8505-0a81e8b09a82
Netherlands,engineer system electronic data processing engineer system edp,Rural,fc229360-de14-0133-ff5e-0a81e8b09a82
Netherlands,engineer system electronic data processing engineer system edp,Rural,55af76a0-da79-0133-840a-0a81e8b09a82
Netherlands,engineer system electronic data processing engineer system edp,City,38a39da0-dc83-0133-eb78-0a81e8b09a82
Poland,engineer system electronic data processing engineer system edp,City,b9e0a2a0-da66-0133-aaf4-0a81e8b09a82
Poland,engineer system electronic data processing engineer system edp,City,6153a480-d9ae-0133-8e95-0a81e8b09a82
Portugal,engineer system electronic data processing engineer system edp,City,d6d18fa0-da72-0133-8472-0a81e8b09a82
Romania,engineer system electronic data processing engineer system edp,City,b3606ec0-d9ef-0133-ab1a-0a81e8b09a82
Romania,engineer system electronic data processing engineer system edp,City,30e34700-dbdc-0133-373b-0a81e8b09a82
Romania,engineer system electronic data processing engineer system edp,City,b320cac0-d8db-0133-9a32-0a81e8b09a82
Sweden,engineer system electronic data processing engineer system edp,Rural,9a483ee0-dcb7-0133-70bf-0a81e8b09a82
Slovenia,engineer system electronic data processing engineer system edp,City,b0b49f20-dd97-0133-73da-0a81e8b09a82
Bulgaria,data warehouse architect,City,4d716090-d984-0133-7ebc-0a81e8b09a82
Bulgaria,data warehouse architect,City,55c4e520-da2f-0133-a61b-0a81e8b09a82
Bulgaria,data warehouse architect,City,63d13f10-d981-0133-f633-0a81e8b09a82
Czechia,data warehouse architect,City,45068700-da75-0133-2f75-0a81e8b09a82
Czechia,data warehouse architect,Rural,9608cc50-d988-0133-9980-0a81e8b09a82
Germany,data warehouse architect,City,034f47a0-d932-0133-3fc2-0a81e8b09a82
Germany,data warehouse architect,Rural,3f28c660-d8fa-0133-b814-0a81e8b09a82
Germany,data warehouse architect,City,1fb87c30-dd3b-0133-70b5-0a81e8b09a82
Germany,data warehouse architect,City,41e84260-da55-0133-4432-0a81e8b09a82
Germany,data warehouse architect,Rural,5e7670f0-da4b-0133-25dc-0a81e8b09a82
Germany,data warehouse architect,Rural,dfd546b0-def5-0133-a60c-0a81e8b09a82
Germany,data warehouse architect,City,e41f4210-da03-0133-043b-0a81e8b09a82
Germany,data warehouse architect,City,5de1d7f0-db14-0133-f015-0a81e8b09a82
Germany,data warehouse architect,City,711c2ad0-d953-0133-3f90-0a81e8b09a82
Germany,data warehouse architect,Rural,b51084b0-ddaf-0133-b9d9-0a81e8b09a82
Germany,data warehouse architect,City,f0fdbe00-dbba-0133-5cce-0a81e8b09a82
Germany,data warehouse architect,City,b24c6ab0-daf4-0133-2e1e-0a81e8b09a82
Denmark,data warehouse architect,City,35f462c0-d8e5-0133-bd94-0a81e8b09a82
Denmark,data warehouse architect,Rural,4b9c6fa0-d94e-0133-56d4-0a81e8b09a82
Spain,data warehouse architect,City,d0d3f310-d93f-0133-c383-0a81e8b09a82
Spain,data warehouse architect,City,a5b3c430-dbba-0133-5bb3-0a81e8b09a82
Spain,data warehouse architect,Rural,6b6e78c0-da24-0133-f18c-0a81e8b09a82
Spain,data warehouse architect,City,e9139020-d960-0133-7d45-0a81e8b09a82
Spain,data warehouse architect,City,1c5d0420-dc07-0133-e616-0a81e8b09a82
Spain,data warehouse architect,City,f20d3fc0-dbdf-0133-46a0-0a81e8b09a82
Spain,data warehouse architect,City,1a07fea0-d96e-0133-04ba-0a81e8b09a82
Spain,data warehouse architect,City,8a581c70-d916-0133-203d-0a81e8b09a82
Spain,data warehouse architect,City,50b9c0e0-d9ac-0133-2025-0a81e8b09a82
France,data warehouse architect,City,35c51ee0-d9ae-0133-8dcc-0a81e8b09a82
France,data warehouse architect,Rural,6cb3f070-db47-0133-9d09-0a81e8b09a82
France,data warehouse architect,City,ed1ea790-dcc5-0133-bfde-0a81e8b09a82
France,data warehouse architect,City,86f24140-dbd4-0133-e20c-0a81e8b09a82
France,data warehouse architect,Rural,e5d67ed0-dcce-0133-05a9-0a81e8b09a82
France,data warehouse architect,City,c3faf9a0-db1f-0133-5b63-0a81e8b09a82
France,data warehouse architect,City,aa12f700-dd96-0133-b510-0a81e8b09a82
France,data warehouse architect,City,3e79d9e0-d8b9-0133-0528-0a81e8b09a82
France,data warehouse architect,Rural,ebc981a0-dcb2-0133-98f3-0a81e8b09a82
Great Britain,data warehouse architect,City,c86993f0-d8d1-0133-5ad4-0a81e8b09a82
Great Britain,data warehouse architect,City,259b8980-d9b0-0133-fbfb-0a81e8b09a82
Great Britain,data warehouse architect,City,dcaf13a0-dcc9-0133-26ac-0a81e8b09a82
Great Britain,data warehouse architect,Rural,2a60fe70-d981-0133-f532-0a81e8b09a82
Great Britain,data warehouse architect,Rural,3f3ea790-d98e-0133-f0db-0a81e8b09a82
Great Britain,data warehouse architect,City,5bee5a40-d9be-0133-bfcf-0a81e8b09a82
Great Britain,data warehouse architect,City,bf1cf7b0-dd81-0133-ca98-0a81e8b09a82
Great Britain,data warehouse architect,City,98b48fc0-d9f1-0133-2f0f-0a81e8b09a82
Great Britain,data warehouse architect,Rural,ddfef9f0-df0c-0133-022c-0a81e8b09a82
Great Britain,data warehouse architect,Rural,f3dec670-db8a-0133-d470-0a81e8b09a82
Great Britain,data warehouse architect,Rural,04b987f0-d9cd-0133-0ee1-0a81e8b09a82
Great Britain,data warehouse architect,City,d947cc60-de39-0133-578b-0a81e8b09a82
Greece,data warehouse architect,City,04c974a0-da3f-0133-bfea-0a81e8b09a82
Hungary,data warehouse architect,City,ae7ebc70-da41-0133-e39a-0a81e8b09a82
Italy,data warehouse architect,City,61561a40-dbea-0133-36ac-0a81e8b09a82
Italy,data warehouse architect,Rural,3574c950-da58-0133-d82c-0a81e8b09a82
Italy,data warehouse architect,City,4fbb4640-d8e8-0133-c156-0a81e8b09a82
Italy,data warehouse architect,City,27e8b540-db8b-0133-d4b5-0a81e8b09a82
Italy,data warehouse architect,City,bc80e5c0-d8e3-0133-b9a4-0a81e8b09a82
Italy,data warehouse architect,City,94015cc0-d944-0133-545e-0a81e8b09a82
Italy,data warehouse architect,Rural,ce0b4c00-dc79-0133-40ff-0a81e8b09a82
Italy,data warehouse architect,City,5a19b880-d8c6-0133-5618-0a81e8b09a82
Italy,data warehouse architect,Rural,3830c3f0-da74-0133-1123-0a81e8b09a82
Italy,data warehouse architect,City,bed4be90-d9d6-0133-3bf9-0a81e8b09a82
Italy,data warehouse architect,City,ad68e0c0-daa6-0133-a1ac-0a81e8b09a82
Italy,data warehouse architect,City,79d5ab60-dcc7-0133-e983-0a81e8b09a82
Italy,data warehouse architect,Rural,c71c4560-dd75-0133-72ba-0a81e8b09a82
Italy,data warehouse architect,City,fe6db4e0-da0d-0133-fa77-0a81e8b09a82
Lithuania,data warehouse architect,City,3edf0710-dcce-0133-0168-0a81e8b09a82
Latvia,data warehouse architect,City,06aec1c0-da4b-0133-23a7-0a81e8b09a82
Poland,data warehouse architect,City,3c3e6960-d9a8-0133-d0a2-0a81e8b09a82
Poland,data warehouse architect,City,fcf83d70-d8e9-0133-9af7-0a81e8b09a82
Poland,data warehouse architect,City,606d8e50-de66-0133-92a0-0a81e8b09a82
Poland,data warehouse architect,City,52d5bbf0-da44-0133-6893-0a81e8b09a82
Portugal,data warehouse architect,City,a029c080-da46-0133-0d23-0a81e8b09a82
Portugal,data warehouse architect,Rural,08c7da70-d8d0-0133-5593-0a81e8b09a82
Romania,data warehouse architect,City,986dbff0-da1b-0133-eca7-0a81e8b09a82
Romania,data warehouse architect,City,65b2d800-dcb5-0133-86ec-0a81e8b09a82
Sweden,data warehouse architect,City,5ababce0-d8cd-0133-63e5-0a81e8b09a82
Slovenia,data warehouse architect,Rural,6351a2b0-d8dd-0133-5be5-0a81e8b09a82
Bulgaria,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,00ddd310-d8d1-0133-5878-0a81e8b09a82
Bulgaria,naval tactical data systemcombat information center watch officer carrier controlled approach controller,Rural,13f5a0b0-daea-0133-4aff-0a81e8b09a82
Germany,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,3de4f150-db4d-0133-90e0-0a81e8b09a82
Germany,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,bbfc8610-daa3-0133-563c-0a81e8b09a82
Germany,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,af6822f0-dc09-0133-857f-0a81e8b09a82
Greece,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,ae9cf0d0-da25-0133-66c6-0a81e8b09a82
Italy,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,21d4aa80-d961-0133-7ddc-0a81e8b09a82
Italy,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,f452ed60-db06-0133-c3c7-0a81e8b09a82
Italy,naval tactical data systemcombat information center watch officer carrier controlled approach controller,Rural,cf7983c0-dccd-0133-ff7d-0a81e8b09a82
Italy,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,f75aebc0-db3b-0133-5a74-0a81e8b09a82
Poland,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,5ccb1750-da92-0133-d8c8-0a81e8b09a82
Poland,naval tactical data systemcombat information center watch officer carrier controlled approach controller,City,648f2c30-dd85-0133-d97a-0a81e8b09a82
Bulgaria,data compiler,City,caa08bc0-da50-0133-373f-0a81e8b09a82
Germany,data compiler,Rural,a60a7ad0-db2c-0133-d62c-0a81e8b09a82
Germany,data compiler,Rural,74d3b940-dd8d-0133-032f-0a81e8b09a82
Spain,data compiler,City,63790280-d8e3-0133-b875-0a81e8b09a82
Spain,data compiler,Rural,9a683d10-d8dc-0133-9ce1-0a81e8b09a82
Spain,data compiler,City,fcc41f70-d971-0133-f589-0a81e8b09a82
Spain,data compiler,City,96058910-d8c8-0133-9fef-0a81e8b09a82
Great Britain,data compiler,Rural,f3abb550-dcd7-0133-df3b-0a81e8b09a82
Great Britain,data compiler,Rural,c7439260-d8ea-0133-9d03-0a81e8b09a82
Italy,data compiler,Rural,dbf7e5e0-d8d7-0133-8eeb-0a81e8b09a82
Italy,data compiler,City,b3e228e0-da0d-0133-2c9b-0a81e8b09a82
Italy,data compiler,Rural,d17dacd0-da7e-0133-def8-0a81e8b09a82
Netherlands,data compiler,Rural,85747540-dcb7-0133-706c-0a81e8b09a82
Poland,data compiler,Rural,90bd8940-d982-0133-76c7-0a81e8b09a82
Poland,data compiler,Rural,7f2b1b70-da53-0133-881a-0a81e8b09a82
Romania,data compiler,City,dc4ac360-dafc-0133-afff-0a81e8b09a82
Bulgaria,data modeling specialist,City,41e17d40-da5e-0133-67a5-0a81e8b09a82
Cyprus,data modeling specialist,City,04c0f1d0-dcc7-0133-e71d-0a81e8b09a82
Czechia,data modeling specialist,City,a9369760-d97e-0133-f330-0a81e8b09a82
Czechia,data modeling specialist,City,e66b7670-d939-0133-bbc0-0a81e8b09a82
Germany,data modeling specialist,City,f36619e0-dec6-0133-2b58-0a81e8b09a82
Germany,data modeling specialist,Rural,3c3cbea0-de58-0133-2d4b-0a81e8b09a82
Germany,data modeling specialist,City,0da05fc0-d975-0133-36c3-0a81e8b09a82
Germany,data modeling specialist,Rural,37572370-dec3-0133-ff00-0a81e8b09a82
Germany,data modeling specialist,Rural,28e272b0-d8ea-0133-9b72-0a81e8b09a82
Germany,data modeling specialist,City,f701c340-d9c5-0133-9157-0a81e8b09a82
Germany,data modeling specialist,City,a3fd41d0-d9a7-0133-5b96-0a81e8b09a82
Germany,data modeling specialist,City,a4f855b0-da1a-0133-ad57-0a81e8b09a82
Germany,data modeling specialist,City,d97dce10-da54-0133-40d4-0a81e8b09a82
Germany,data modeling specialist,Rural,e8f08be0-dc6a-0133-761c-0a81e8b09a82
Germany,data modeling specialist,Rural,89377670-da5d-0133-ebaa-0a81e8b09a82
Germany,data modeling specialist,City,4b6392e0-dcc3-0133-f06e-0a81e8b09a82
Spain,data modeling specialist,City,2c2a0130-dce0-0133-c4a5-0a81e8b09a82
Spain,data modeling specialist,City,9ce74c90-da30-0133-abe1-0a81e8b09a82
Spain,data modeling specialist,City,515e8fc0-d981-0133-f5d1-0a81e8b09a82
Spain,data modeling specialist,City,a3ffa0a0-d98e-0133-f2a1-0a81e8b09a82
Spain,data modeling specialist,City,cce22eb0-d97c-0133-09ff-0a81e8b09a82
Spain,data modeling specialist,Rural,9ecdcda0-da39-0133-ed44-0a81e8b09a82
Spain,data modeling specialist,City,5e7127b0-dcc7-0133-e906-0a81e8b09a82
Spain,data modeling specialist,City,bdeaeee0-d8d5-0133-6649-0a81e8b09a82
Spain,data modeling specialist,Rural,847180e0-da7b-0133-8a52-0a81e8b09a82
Finland,data modeling specialist,City,5ded9880-da1a-0133-ac61-0a81e8b09a82
Finland,data modeling specialist,City,111420d0-d8d9-0133-92b0-0a81e8b09a82
France,data modeling specialist,City,5721c290-da51-0133-be97-0a81e8b09a82
France,data modeling specialist,City,62117cc0-da3b-0133-de6c-0a81e8b09a82
France,data modeling specialist,City,4b7fe880-de60-0133-fdc0-0a81e8b09a82
France,data modeling specialist,City,010f6c90-dbcc-0133-9ef7-0a81e8b09a82
France,data modeling specialist,City,23508a00-da6c-0133-798f-0a81e8b09a82
France,data modeling specialist,City,0a0f1940-dcb9-0133-9ea5-0a81e8b09a82
France,data modeling specialist,City,c1c61b10-d939-0133-bb84-0a81e8b09a82
France,data modeling specialist,Rural,2716f970-d8ba-0133-069d-0a81e8b09a82
France,data modeling specialist,City,a650d410-d997-0133-775c-0a81e8b09a82
France,data modeling specialist,Rural,e1774910-dba1-0133-2923-0a81e8b09a82
France,data modeling specialist,City,a27ea230-dccb-0133-2a23-0a81e8b09a82
France,data modeling specialist,City,4a6a10a0-db8a-0133-d376-0a81e8b09a82
France,data modeling specialist,City,a3f89510-dab8-0133-9ee5-0a81e8b09a82
France,data modeling specialist,City,66b51fc0-dbc1-0133-da16-0a81e8b09a82
Great Britain,data modeling specialist,Rural,2507eaa0-dbcd-0133-a3bf-0a81e8b09a82
Great Britain,data modeling specialist,City,87b643b0-daf4-0133-2d76-0a81e8b09a82
Great Britain,data modeling specialist,City,36c13df0-dd4a-0133-3fde-0a81e8b09a82
Great Britain,data modeling specialist,City,2c8ae950-dcfe-0133-4386-0a81e8b09a82
Great Britain,data modeling specialist,City,7cfab650-dcb1-0133-914e-0a81e8b09a82
Great Britain,data modeling specialist,City,c1d84a70-dac8-0133-6f67-0a81e8b09a82
Great Britain,data modeling specialist,City,89a79950-dcc1-0133-55fc-0a81e8b09a82
Great Britain,data modeling specialist,Rural,c3f31830-d8cc-0133-6270-0a81e8b09a82
Great Britain,data modeling specialist,Rural,deca1200-dd3f-0133-2160-0a81e8b09a82
Great Britain,data modeling specialist,City,6d33a380-dbe3-0133-b425-0a81e8b09a82
Greece,data modeling specialist,City,c5d04db0-d9b3-0133-2df3-0a81e8b09a82
Greece,data modeling specialist,City,5f18b980-d9b3-0133-1b2d-0a81e8b09a82
Greece,data modeling specialist,City,f990a000-d93d-0133-c0de-0a81e8b09a82
Croatia,data modeling specialist,City,48c669d0-dcaf-0133-a7e8-0a81e8b09a82
Hungary,data modeling specialist,Rural,08737670-da5c-0133-0e27-0a81e8b09a82
Hungary,data modeling specialist,Rural,7cd99480-db42-0133-6bc9-0a81e8b09a82
Italy,data modeling specialist,City,98b81590-d8c8-0133-9ff5-0a81e8b09a82
Italy,data modeling specialist,City,574456c0-dea5-0133-4464-0a81e8b09a82
Italy,data modeling specialist,City,cf6c2a20-d944-0133-54c0-0a81e8b09a82
Italy,data modeling specialist,City,53958750-dc0f-0133-af42-0a81e8b09a82
Italy,data modeling specialist,City,06b5c330-d9a0-0133-9eb1-0a81e8b09a82
Italy,data modeling specialist,City,e5ea08e0-d96a-0133-7dba-0a81e8b09a82
Italy,data modeling specialist,City,35b587c0-dec2-0133-fd71-0a81e8b09a82
Italy,data modeling specialist,City,c4cc1660-da48-0133-3cea-0a81e8b09a82
Italy,data modeling specialist,Rural,de376610-d965-0133-f76e-0a81e8b09a82
Italy,data modeling specialist,City,34e43610-da1a-0133-abfe-0a81e8b09a82
Italy,data modeling specialist,City,410f36a0-d8d2-0133-5c2c-0a81e8b09a82
Italy,data modeling specialist,City,add759b0-da6a-0133-0c5c-0a81e8b09a82
Italy,data modeling specialist,City,a7bcf1d0-d9a3-0133-741d-0a81e8b09a82
Netherlands,data modeling specialist,City,3b875370-d946-0133-1500-0a81e8b09a82
Netherlands,data modeling specialist,City,86523d20-dcd9-0133-18e8-0a81e8b09a82
Poland,data modeling specialist,City,ab28abf0-da80-0133-35a5-0a81e8b09a82
Poland,data modeling specialist,City,7c660ef0-def4-0133-a290-0a81e8b09a82
Poland,data modeling specialist,City,c0cd2f40-da47-0133-1535-0a81e8b09a82
Poland,data modeling specialist,City,a9150040-da2e-0133-85ec-0a81e8b09a82
Poland,data modeling specialist,City,fdcb31e0-de3e-0133-6f53-0a81e8b09a82
Portugal,data modeling specialist,City,61b68e20-db27-0133-c1a7-0a81e8b09a82
Romania,data modeling specialist,Rural,43352760-d8c9-0133-a1ce-0a81e8b09a82
Romania,data modeling specialist,City,ba7fea30-d94b-0133-8b1a-0a81e8b09a82
Sweden,data modeling specialist,Rural,189c9580-db43-0133-87bf-0a81e8b09a82
Bulgaria,clinical data manager,City,b5e405c0-daf1-0133-433e-0a81e8b09a82
Germany,clinical data manager,Rural,57cd3be0-da50-0133-c69e-0a81e8b09a82
Denmark,clinical data manager,Rural,1be77310-d90a-0133-d368-0a81e8b09a82
Spain,clinical data manager,City,e259ff90-da36-0133-7a06-0a81e8b09a82
Spain,clinical data manager,City,b94d5e70-da51-0133-f092-0a81e8b09a82
France,clinical data manager,City,abf897e0-dd19-0133-921d-0a81e8b09a82
France,clinical data manager,City,262a4dc0-da6f-0133-e77c-0a81e8b09a82
Great Britain,clinical data manager,City,738f13f0-dd43-0133-2afd-0a81e8b09a82
Latvia,clinical data manager,City,e6070d00-db67-0133-3cb6-0a81e8b09a82
Netherlands,clinical data manager,Rural,47ee43e0-da8c-0133-5aa0-0a81e8b09a82
Portugal,clinical data manager,City,a7b4d910-dcbf-0133-4b74-0a81e8b09a82
Romania,clinical data manager,City,6c8ccdd0-dcb8-0133-eecc-0a81e8b09a82
